ID_TRAIN,NB_EMPT,R_ATD,DUREE,PRT_VAL,AGE_D,REV_BT,REV_NET,TYP_RES,ST_EMPL,MNT_EPAR,NB_ER_6MS,NB_ER_12MS,NB_DEC_12MS,NB_OPER,NB_COUR,NB_INTR_1M,NB_INTR_12M,PIR_DEL,NB_DEL_30,NB_DEL_60,NB_DEL_90,MNT_PASS,MNT_ACT,MNT_AUT_REN,MNT_UTIL_REN,NB_SATI,TYP_FIN,MNT_DEMANDE,DEFAULT,PROFIT_LOSS
5001603,2,0.37,3,1,19,99000,61000,L,R,39268,0,0,1,4,2,0,0,1,3,0,3,20127,39268,21000,20999,0,AUTO,16500,0,825
5001604,2,0.41,4,0.99,31,55000,48000,L,R,47593,0,0,0,9,9,3,3,0,0,0,0,5347,47593,500,156,7,AUTO,6800,0,340
5001605,1,0.02,3,1,,48000,27000,A,,88374,0,3,0,7,3,0,0,0,0,0,0,32545,88374,33500,5179,6,AUTO,13800,0,690
5001606,1,0.53,2,1,34,171000,97000,L,R,10634,0,0,0,7,6,0,0,0,0,0,0,1789,10634,9000,4859,5,AUTO,22000,0,1100
5001607,1,0.3,7,0.82,65,172000,116000,P,P,46797,0,0,0,6,3,0,0,0,0,0,0,0,46797,500,0,6,AUTO,9100,0,455
5001608,1,0.37,4,1,55,71000,52000,L,T,24191,0,0,0,11,9,0,0,0,0,0,0,249373,343423,500,0,7,AUTO,20300,0,1015
5001609,1,0.18,6,0.99,42,82000,69000,L,R,15537,0,0,0,4,3,3,3,0,0,0,0,41691,45021,2500,1467,4,AUTO,16300,0,815
5001610,1,0.08,3,1,27,174000,101000,L,R,81422,0,1,0,5,4,0,0,0,0,0,0,2632,123241,11500,1114,4,AUTO,30000,0,1500
5001611,1,0.41,5,0.96,18,5000,3000,L,R,81951,0,0,0,13,7,0,0,0,0,0,0,4700,81951,2500,1355,12,AUTO,29700,0,1485
5001612,1,0.37,2,1,61,42000,34000,L,R,12651,0,0,0,6,5,0,0,0,0,0,0,1834,12651,1000,138,5,AUTO,9400,0,470
5001613,1,0.18,5,0.91,60,55000,33000,P,P,18167,0,0,0,3,1,0,0,0,0,0,0,300744,413029,500,493,3,AUTO,6200,0,310
5001614,2,0.13,1,0.58,28,30000,22000,L,P,108406,0,0,0,12,8,0,0,0,0,0,0,2810,108406,29000,29000,12,AUTO,26100,0,1305
5001615,1,0.39,6,1,20,20000,11000,A,,552,0,0,0,5,3,0,0,1,0,0,0,2947,22034,2000,931,1,AUTO,39400,1,-30168.36147
5001616,1,0.26,1,1,67,61000,49000,P,P,21888,0,0,0,7,7,0,0,0,0,0,0,1441,21888,1000,1000,7,AUTO,12800,0,640
5001617,1,0.34,3,1,64,175000,156000,P,R,41889,0,0,0,5,4,0,0,0,0,0,0,88114,151998,2500,0,4,AUTO,7700,0,385
5001618,1,0.49,4,1,58,6000,5000,A,R,11222,0,0,0,11,9,0,0,0,0,0,0,104656,293846,14500,11896,9,AUTO,33400,0,1670
5001619,1,0.53,3,1,23,84000,74000,L,R,141434,0,1,0,13,11,0,0,0,0,0,0,151270,164417,1000,1000,2,AUTO,29000,0,1450
5001620,1,0.34,4,1,54,62000,37000,L,R,6149,0,1,0,7,7,0,0,0,0,0,0,14256,6149,1000,624,4,AUTO,29300,0,1465
5001621,1,0.37,3,1,63,63000,45000,P,R,170882,0,0,0,6,2,0,0,0,0,0,0,21235,170882,1000,294,5,AUTO,19100,0,955
5001622,1,0.17,5,0.8,19,65000,50000,P,T,75776,0,0,0,14,8,0,0,0,0,0,0,422,75776,19000,13221,14,AUTO,33300,0,1665
5001623,1,0.1,5,1,46,37000,28000,P,P,29483,2,2,0,5,3,0,0,0,0,0,0,2143,462625,14000,0,4,AUTO,36600,0,1830
5001624,1,0.06,4,0.94,32,46000,28000,A,,3544,0,0,0,10,8,0,0,0,0,0,0,643,3544,17500,17499,10,AUTO,39000,0,1950
5001625,1,0.18,4,0.91,35,66000,45000,L,T,194229,0,0,0,9,1,0,0,0,0,0,0,8915,194229,35000,6074,9,AUTO,7400,0,370
5001626,1,0.36,5,1,22,38000,22000,L,R,107582,0,0,0,8,7,0,0,0,0,0,0,21980,107582,13500,10132,8,AUTO,12000,1,-11915.60695
5001627,1,0.11,1,1,66,136000,83000,L,R,74609,3,3,0,6,0,0,0,0,0,0,0,21002,187916,0,0,6,AUTO,31300,0,1565
5001628,1,0.09,1,0.82,27,36000,28000,L,,48837,3,4,4,8,6,0,0,0,0,0,0,14822,173553,7500,3017,7,AUTO,25800,0,1290
5001629,1,0.27,1,1,37,56000,41000,P,P,20129,0,0,0,13,10,0,0,0,0,0,0,24878,20129,10500,10500,11,AUTO,11800,0,590
5001630,1,0.08,5,0.46,50,57000,38000,P,P,184944,0,0,0,4,0,2,2,0,0,0,0,2686,184944,0,0,3,AUTO,29300,0,1465
5001631,1,0.38,2,1,44,95000,81000,P,R,84481,0,0,0,6,3,0,0,0,0,0,0,42303,84481,500,165,5,AUTO,28300,0,1415
5001632,1,0.07,1,1,32,46000,31000,P,P,22491,0,0,0,7,4,2,2,0,0,0,0,223774,340080,1000,1000,6,AUTO,5100,0,255
5001633,1,0.41,6,0.97,60,15000,11000,A,R,5109,0,0,0,5,4,1,1,0,0,0,0,3122,156916,6000,272,5,AUTO,26800,0,1340
5001634,1,0.27,5,1,67,140000,122000,L,P,155475,2,2,0,5,3,0,0,1,0,0,0,136410,205486,12000,8599,4,AUTO,11900,0,595
5001635,1,0.36,4,1,20,23000,14000,A,R,1886,0,2,0,6,6,0,0,0,0,0,0,16462,1886,34500,26990,5,AUTO,11100,1,-9832.776441
5001636,1,0.41,2,1,28,23000,18000,L,R,104339,0,0,0,7,2,0,0,0,0,0,0,9068,104339,10500,186,5,AUTO,22900,0,1145
5001637,1,0.08,5,0.78,56,32000,24000,L,R,76812,0,0,0,6,6,0,0,0,0,0,0,652,320833,4500,760,6,AUTO,5900,0,295
5001638,1,0.36,2,0.84,53,44000,32000,L,R,172590,0,3,0,10,9,0,0,1,0,0,0,1046,172590,6000,162,8,AUTO,11400,1,-8741.552968
5001639,1,0.59,7,1,19,50000,42000,L,R,58728,0,0,0,5,5,0,0,0,0,0,0,1534,58728,4000,2082,3,AUTO,17700,0,885
5001640,1,0.3,5,1,56,146000,132000,L,P,47151,0,0,0,5,4,0,0,0,0,0,0,13306,47151,11500,9320,4,AUTO,26600,1,-10213.08027
5001641,1,0.07,4,0.43,42,99000,89000,P,R,3074,0,0,0,10,8,0,0,0,2,0,0,1178,44954,8500,8500,10,AUTO,26500,0,1325
5001642,1,0.38,6,0.54,23,33000,23000,A,R,1990,0,0,0,3,3,0,0,0,0,0,0,0,21131,500,265,2,AUTO,8500,0,425
5001643,1,0.47,3,1,50,169000,115000,L,R,13708,4,4,0,6,2,0,0,0,0,0,0,14752,13708,1500,1499,4,AUTO,39700,0,1985
5001644,1,0.05,1,1,39,177000,150000,P,T,31018,0,0,0,7,5,0,0,0,0,1,0,88880,93245,2500,728,6,AUTO,22600,0,1130
5001645,1,0.25,4,1,35,27000,24000,A,P,7812,0,0,0,7,6,1,1,0,0,0,0,3426,10344,8000,338,5,AUTO,8300,0,415
5001646,1,0.26,4,0.46,28,67000,44000,L,P,31166,4,4,0,3,3,0,0,0,4,0,0,11362,165927,500,0,3,AUTO,33900,0,1695
5001647,2,0.36,2,0.95,46,119000,74000,A,R,3901,0,0,0,8,6,0,0,0,0,0,0,1940,219864,1000,211,6,AUTO,21100,0,1055
5001648,1,0.33,5,1,18,52000,30000,L,R,10322,0,0,0,6,6,0,0,0,0,0,0,8404,10322,32000,25729,5,AUTO,36300,0,1815
5001649,1,0.06,2,0.51,23,68000,61000,P,R,2763,0,0,0,6,5,0,0,0,0,0,0,110,50398,8000,1133,5,AUTO,10900,0,545
5001650,1,0.43,4,1,33,68000,43000,P,P,23833,5,5,0,3,2,0,0,1,0,0,1,522,95008,2000,0,2,AUTO,29700,0,1485
5001651,1,0.19,3,1,25,15000,10000,P,R,14687,0,0,1,4,3,0,0,0,0,0,0,1506,14687,15500,14468,4,AUTO,29200,0,1460
5001652,2,0.38,6,1,19,39000,26000,A,R,7906,0,0,0,8,7,0,0,0,0,0,0,2982,94950,500,0,1,AUTO,11900,0,595
5001653,1,0.12,6,1,47,167000,144000,L,R,188,0,2,0,7,6,2,2,0,0,0,0,20328,188,1000,622,0,AUTO,22900,1,-16081.83657
5001654,1,0.38,6,1,28,107000,84000,A,R,32398,0,0,0,3,3,0,0,0,0,0,0,119934,121563,2500,2141,2,AUTO,9300,0,465
5001655,1,0.28,6,0.94,,14000,11000,A,,1717,0,0,3,4,4,0,0,0,0,4,0,12901,1717,2500,2499,4,AUTO,22200,1,-9744.92816
5001656,1,0.37,2,1,29,47000,31000,L,R,149731,0,0,0,7,4,0,0,0,1,0,0,252696,252943,42500,40347,6,AUTO,38800,0,1940
5001657,1,0.35,4,0.62,45,58000,40000,A,R,69132,0,0,3,5,2,0,0,0,5,0,0,116803,274248,3500,457,4,AUTO,27300,0,1365
5001658,1,0.37,3,1,42,52000,39000,L,R,6131,0,0,0,8,8,0,0,0,0,0,0,28912,68870,31000,22240,8,AUTO,33000,0,1650
5001659,1,0.32,3,1,24,48000,43000,P,,170085,0,0,0,14,7,0,0,0,0,0,0,231953,457753,2000,973,12,AUTO,17600,0,880
5001660,1,0.24,4,1,46,47000,34000,P,R,41107,0,0,0,5,3,1,1,0,0,0,0,2776,230809,16500,16500,2,AUTO,12000,0,600
5001661,1,0.6,3,0.94,,49000,36000,P,T,108175,1,1,0,2,2,0,0,0,0,0,0,138149,408660,14000,12825,1,AUTO,15300,0,765
5001662,1,0.48,6,0.63,26,50000,38000,A,R,32207,0,0,0,9,8,0,0,0,0,0,0,1611,32207,500,500,9,AUTO,32000,0,1600
5001663,1,0.38,4,1,21,26000,20000,L,R,52951,0,0,0,10,8,0,0,0,0,0,0,196861,197421,28000,5053,10,AUTO,5700,0,285
5001664,1,0.22,6,0.8,20,78000,61000,L,,62041,0,0,0,9,8,0,0,0,0,0,0,3488,478092,2000,1429,7,AUTO,28900,1,-23719.9217
5001665,1,0.31,4,0.42,30,17000,14000,L,R,14104,0,0,0,7,5,0,0,1,0,0,0,32048,48281,500,0,6,AUTO,5500,0,275
5001666,1,0.34,5,0.6,47,40000,31000,L,R,5964,0,0,0,5,1,0,0,0,0,0,0,71680,100230,5000,740,4,AUTO,13900,0,695
5001667,1,0.31,6,0.76,27,18000,11000,L,P,2154,0,0,0,8,6,0,0,0,0,0,0,17605,2154,1000,801,7,AUTO,37300,0,1865
5001668,1,0.27,4,1,27,42000,35000,A,T,59990,0,0,0,8,8,0,0,0,0,0,0,159236,250120,19500,0,8,AUTO,20100,0,1005
5001669,1,0.28,2,0.95,56,174000,133000,P,R,24296,0,0,0,3,3,0,0,0,0,0,0,78144,759367,5000,0,3,AUTO,34300,0,1715
5001670,1,0.39,6,1,35,51000,40000,L,R,142227,0,0,0,7,0,0,0,0,0,0,0,10235,142227,0,0,6,AUTO,34600,0,1730
5001671,1,0.35,2,0.93,26,44000,37000,P,P,2914,3,3,2,9,8,0,0,2,4,0,0,4963,2914,500,219,8,AUTO,12100,0,605
5001672,1,0.12,5,1,19,59000,35000,A,T,1968,0,0,0,8,7,3,3,0,5,0,0,881,36778,12000,12000,1,AUTO,21800,0,1090
5001673,1,0,5,1,65,109000,93000,P,R,12093,3,4,0,9,7,0,0,0,0,0,0,256972,368278,27500,27500,8,AUTO,38800,0,1940
5001674,1,0.35,4,1,29,39000,35000,L,P,49538,0,0,0,8,0,2,2,0,0,0,0,909,49538,0,0,4,AUTO,23400,0,1170
5001675,1,0.01,3,0.55,45,99000,87000,P,R,32159,0,0,0,11,10,0,0,0,0,0,0,15438,32159,2000,153,10,AUTO,8900,0,445
5001676,1,0.36,4,1,43,33000,19000,L,P,236284,0,0,0,10,9,3,3,0,5,0,0,160384,236284,3000,953,8,AUTO,10500,0,525
5001677,1,0.35,5,1,29,83000,68000,A,P,129,3,3,2,4,4,0,0,0,0,0,0,408651,633684,1000,770,4,AUTO,27800,0,1390
5001678,1,0.04,3,0.65,34,110000,63000,L,R,5101,0,0,0,5,4,0,0,0,0,0,5,0,5101,2000,1803,4,AUTO,17300,0,865
5001679,1,0.08,4,0.44,27,89000,56000,L,,54191,0,0,0,8,2,0,0,0,0,0,0,7746,54191,9000,7751,7,AUTO,33900,1,-27551.80209
5001680,1,0.16,3,0.93,36,59000,33000,P,P,141234,0,0,0,4,3,0,0,0,0,0,0,659,141234,1500,1034,3,AUTO,19600,0,980
5001681,1,0.29,7,1,35,142000,119000,P,P,4461,0,0,0,2,2,0,0,0,0,0,0,183837,238537,500,0,2,AUTO,6900,0,345
5001682,1,0.07,6,1,20,27000,17000,P,,18262,3,3,3,6,5,0,0,0,0,0,0,49274,78764,5500,5499,5,AUTO,26500,0,1325
5001683,1,0.48,7,1,41,50000,41000,A,R,144391,0,0,0,6,3,0,0,0,0,0,0,0,291137,29500,29500,6,AUTO,36800,0,1840
5001684,1,0.34,2,1,28,32000,28000,L,P,14853,0,0,0,6,6,0,0,0,1,0,0,315297,428414,8500,1139,6,AUTO,30000,0,1500
5001685,1,0.05,4,0.77,50,151000,110000,L,R,249076,0,0,0,4,3,0,0,0,0,0,0,33470,249076,500,19,4,AUTO,36800,0,1840
5001686,1,0.22,5,1,45,22000,18000,L,R,67294,0,0,0,0,0,0,0,0,0,0,0,4306,395157,0,0,0,AUTO,9000,0,450
5001687,1,0.22,4,0.58,51,121000,74000,L,P,11223,0,0,0,6,5,0,0,0,0,0,0,6049,11223,1000,419,5,AUTO,12600,0,630
5001688,1,0.29,3,0.73,36,120000,91000,L,T,53504,0,0,0,5,3,0,0,0,0,0,0,6689,53504,1000,348,4,AUTO,8600,0,430
5001689,1,0.38,3,0.56,18,93000,54000,A,P,1387,0,0,0,2,1,4,4,0,0,0,0,18534,45065,7500,4672,2,AUTO,30200,0,1510
5001690,1,0.53,6,0.65,58,39000,28000,A,P,193444,0,0,0,8,6,0,0,0,0,0,0,899,193444,6500,6499,5,AUTO,21000,0,1050
5001691,1,0.33,5,1,29,68000,50000,P,P,137,0,0,1,8,8,0,0,0,0,0,0,2550,13934,11500,7654,8,AUTO,19400,0,970
5001692,1,0.12,1,1,,56000,41000,L,T,213194,0,0,0,9,4,0,0,0,0,0,0,2956,213194,3500,1098,8,AUTO,19200,0,960
5001693,1,0.36,3,1,41,119000,87000,A,R,23065,0,0,0,5,2,0,0,0,0,0,0,249131,344470,18000,17999,5,AUTO,40000,0,2000
5001694,1,0.15,3,1,77,162000,134000,P,R,220631,0,1,0,10,8,0,0,0,0,0,0,1371,220631,12500,11239,8,AUTO,39100,0,1955
5001695,1,0.06,1,0.55,65,63000,57000,L,R,240988,0,0,0,8,6,0,0,0,0,0,0,58098,240988,10000,7718,6,AUTO,33300,0,1665
5001696,1,0.48,5,1,42,45000,25000,A,T,80489,0,0,0,8,2,0,0,0,0,0,0,3243,80489,20000,19999,6,AUTO,37300,0,1865
5001697,2,0.89,7,0.99,25,5000,3000,A,R,1308,0,3,5,11,9,5,5,0,0,0,0,20132,25580,1000,389,6,AUTO,30600,0,1530
5001698,2,0.44,7,0.95,18,50000,28000,A,P,765,0,0,4,2,1,0,0,0,0,0,0,7582,12497,5000,0,2,AUTO,6600,0,330
5001699,1,0.35,3,0.45,55,70000,50000,L,R,108453,0,0,0,8,8,0,0,0,0,0,0,873,108453,34500,23333,6,AUTO,22300,0,1115
5001700,1,0.37,4,0.75,52,39000,28000,L,T,123861,0,0,0,5,4,0,0,0,0,0,0,18381,123861,19500,0,3,AUTO,38100,0,1905
5001701,1,0.14,5,0.45,32,159000,90000,P,R,52529,0,0,0,3,2,0,0,2,0,0,0,46220,283570,8500,8373,2,AUTO,31500,0,1575
5001702,1,0.35,1,1,60,36000,24000,L,P,64062,0,0,0,11,9,0,0,0,0,0,0,399577,399994,2000,0,9,AUTO,14600,0,730
5001703,1,0.28,6,0.79,23,108000,60000,A,P,45112,0,3,0,9,7,1,1,0,0,0,0,574,45112,5000,2148,7,AUTO,13600,0,680
5001704,1,0.46,2,1,21,6000,5000,L,R,55104,0,0,0,10,8,0,0,0,0,0,0,22292,55104,20000,0,5,AUTO,5800,0,290
5001705,1,0.35,5,1,48,61000,33000,L,R,41054,1,1,0,7,4,0,0,0,0,0,0,287087,288762,3500,3499,6,AUTO,7400,0,370
5001706,1,0.15,4,0.9,52,60000,39000,L,R,122749,0,0,0,5,4,0,0,0,0,0,0,2021,122749,8000,628,1,AUTO,12800,0,640
5001707,1,0.05,4,1,30,140000,124000,L,R,15135,0,0,0,6,3,0,0,0,0,1,0,1085,15135,5500,5500,5,AUTO,27900,0,1395
5001708,1,0.1,5,0.7,,83000,50000,P,R,62976,0,0,0,7,7,0,0,0,0,0,0,39422,142477,4000,0,5,AUTO,23000,0,1150
5001709,1,0.16,4,0.83,55,53000,40000,P,R,5583,0,0,0,3,2,0,0,0,0,0,0,15006,5583,15000,11493,3,AUTO,33100,0,1655
5001710,1,0.62,5,1,32,26000,21000,L,R,1295,0,0,0,4,1,0,0,0,0,0,0,357,3699,500,123,4,AUTO,18100,0,905
5001711,1,0.03,2,1,39,64000,37000,L,T,229136,0,0,0,8,6,0,0,0,1,5,0,458137,458543,18500,0,7,AUTO,36300,0,1815
5001712,1,0.32,5,0.52,18,81000,57000,L,P,81584,0,0,0,4,3,0,0,0,0,0,0,18678,81584,3000,3000,3,AUTO,20100,0,1005
5001713,1,0.29,3,1,27,52000,32000,L,P,491,0,0,0,10,0,0,0,0,1,0,0,6611,491,0,0,3,AUTO,20300,0,1015
5001714,1,0.43,6,1,58,44000,31000,L,R,99462,1,1,0,6,2,0,0,0,0,0,5,351,99462,5500,3213,5,AUTO,19400,0,970
5001715,2,0.29,1,0.58,26,69000,55000,L,P,36325,0,0,1,3,3,0,0,0,4,0,0,1970,36325,1000,227,3,AUTO,16400,0,820
5001716,2,0.34,3,1,27,76000,48000,L,T,103146,0,0,0,3,3,0,0,0,0,0,0,18866,103146,5500,3824,3,AUTO,18700,0,935
5001717,1,0.42,2,0.9,54,59000,42000,P,R,87873,2,2,1,5,5,0,0,0,0,0,0,8336,87873,2000,1999,4,AUTO,8000,0,400
5001718,1,0.04,1,0.45,58,177000,150000,P,R,221045,0,0,0,6,4,0,0,0,1,6,0,431633,433111,1500,415,5,AUTO,21700,0,1085
5001719,1,0.41,4,1,18,14000,8000,L,,814,0,0,2,10,0,4,4,0,0,0,0,6199,814,0,0,9,AUTO,11800,1,-11798.84684
5001720,1,0.44,6,1,38,53000,32000,P,R,67273,0,0,0,3,1,0,0,0,0,0,0,1313,67273,2000,607,2,AUTO,17200,0,860
5001721,1,0.37,1,0.4,26,43000,35000,A,R,15647,0,0,0,9,4,0,0,0,0,0,0,36778,225310,1500,1499,8,AUTO,29300,0,1465
5001722,1,0.71,7,1,39,13000,11000,A,R,82523,0,0,0,8,8,0,0,0,0,0,0,7141,82523,7500,4678,7,AUTO,28000,0,1400
5001723,1,0.22,2,0.69,54,30000,25000,A,P,11130,0,3,0,5,0,0,0,0,0,0,0,4584,11130,0,0,4,AUTO,10200,0,510
5001724,2,0.19,3,1,18,54000,44000,A,P,1318,0,0,1,9,5,0,0,0,0,2,0,14836,1318,6500,4282,9,AUTO,8200,0,410
5001725,1,0.58,5,1,,80000,54000,L,T,137455,0,0,0,6,0,0,0,0,0,1,0,58342,137455,0,0,2,AUTO,16100,0,805
5001726,1,0.36,4,1,41,31000,24000,L,P,16817,0,0,0,0,0,0,0,0,0,0,0,14135,37917,0,0,0,AUTO,23200,0,1160
5001727,1,0.38,1,1,61,66000,48000,L,R,147735,0,0,0,6,5,0,0,0,0,0,0,2853,147735,17000,10470,5,AUTO,36600,0,1830
5001728,2,0.31,2,1,18,63000,49000,L,P,3391,0,0,0,4,1,0,0,0,0,2,0,11958,20626,5500,196,4,AUTO,33900,0,1695
5001729,1,0.13,2,1,21,74000,53000,A,R,55009,0,0,0,8,7,0,0,0,0,0,2,121800,313659,35000,3918,7,AUTO,30300,0,1515
5001730,1,0.37,6,1,25,40000,26000,A,P,3413,0,4,0,4,1,2,2,0,1,0,0,2962,19805,5000,4792,4,AUTO,28400,0,1420
5001731,1,0.17,4,1,18,64000,53000,P,T,38916,0,0,0,5,3,0,0,0,0,0,0,1540,38916,37000,3080,4,AUTO,20600,0,1030
5001732,1,0.61,7,1,18,17000,11000,L,P,1395,3,4,0,12,10,0,0,0,0,0,0,13348,18586,10000,1005,10,AUTO,33800,0,1690
5001733,1,0.36,6,0.48,34,124000,108000,P,P,16062,0,0,0,5,5,3,3,0,3,0,0,385,16062,20500,20500,4,AUTO,11700,0,585
5001734,1,0.46,4,1,21,73000,53000,L,P,125867,0,0,0,12,7,0,0,0,0,0,0,4159,125867,10000,693,10,AUTO,22100,0,1105
5001735,1,0.35,2,0.51,45,22000,13000,L,R,67587,0,0,0,3,2,1,1,0,0,0,0,4194,67587,6500,6500,2,AUTO,11900,0,595
5001736,1,0.37,4,1,26,30000,24000,A,R,37939,0,0,0,10,8,0,0,0,0,0,0,2774,37939,1000,999,3,AUTO,18000,0,900
5001737,1,0.39,7,1,24,95000,63000,A,R,35797,0,0,0,8,8,0,0,0,0,0,0,4903,74212,1500,1120,6,AUTO,33700,0,1685
5001738,1,0.24,5,0.99,35,55000,46000,L,R,3156,0,0,0,5,4,0,0,0,0,0,0,36408,145937,19000,292,5,AUTO,24100,0,1205
5001739,1,0,1,1,58,84000,57000,P,P,186121,0,0,0,7,7,0,0,1,0,0,2,936,186121,14500,8614,2,AUTO,6600,0,330
5001740,2,0.25,4,0.85,20,50000,35000,L,R,5957,0,0,4,10,8,0,0,0,0,0,0,2351,5957,4000,1597,9,AUTO,27800,0,1390
5001741,1,0.17,5,1,25,51000,35000,L,R,2973,0,4,3,9,0,0,0,0,0,0,2,4680,2973,0,0,8,AUTO,20600,1,-20565.15071
5001742,1,0.35,4,0.56,29,14000,8000,L,T,66740,0,0,0,12,9,0,0,0,0,0,0,13156,66740,10000,9999,0,AUTO,33300,1,-20653.08302
5001743,1,0.47,6,1,20,57000,46000,L,R,40993,0,0,0,11,10,0,0,0,0,0,0,15981,40993,23000,23000,7,AUTO,25600,0,1280
5001744,1,0.36,7,1,52,54000,33000,A,R,106274,0,0,0,8,3,0,0,0,0,0,0,10346,432406,1500,1329,6,AUTO,16800,0,840
5001745,2,0.36,5,1,23,57000,48000,A,,1849,0,0,0,12,8,0,0,0,0,0,0,1627,3841,12500,8241,11,AUTO,7300,0,365
5001746,1,0.32,6,1,23,115000,97000,P,R,37726,0,0,0,10,9,0,0,0,0,0,0,329719,339828,5000,1365,8,AUTO,36700,0,1835
5001747,2,0.23,2,1,33,127000,75000,L,P,131370,0,0,0,6,3,0,0,0,0,0,0,431035,455315,12000,121,5,AUTO,30900,0,1545
5001748,1,0.37,2,1,53,27000,20000,A,R,91802,0,0,0,4,3,0,0,0,2,0,0,8102,91802,5000,0,4,AUTO,21400,0,1070
5001749,1,0.42,1,1,23,78000,70000,A,R,52494,2,5,0,3,3,0,0,0,0,0,0,3810,52494,9000,1079,3,AUTO,36300,1,-27978.55095
5001750,1,0.43,2,1,63,31000,20000,P,P,37347,0,0,0,5,2,0,0,0,0,0,0,2957,191402,10500,2037,4,AUTO,30900,0,1545
5001751,2,0.7,5,0.91,44,103000,85000,L,P,22715,0,0,0,7,3,0,0,0,0,0,0,4242,22715,2000,781,7,AUTO,38100,0,1905
5001752,2,0.72,4,0.67,29,54000,33000,A,P,25068,0,0,2,9,8,0,0,0,0,0,0,23892,257336,2500,2453,7,AUTO,18100,0,905
5001753,1,0.44,4,1,27,57000,42000,L,R,42055,0,0,0,10,5,0,0,0,0,0,0,21740,42055,2000,607,9,AUTO,29300,0,1465
5001754,1,0.13,4,1,42,142000,98000,L,R,72416,0,0,0,6,5,0,0,0,0,0,0,415,72416,1500,1499,5,AUTO,36700,0,1835
5001755,1,0.38,2,1,20,37000,25000,A,,77580,0,0,0,0,0,0,0,0,0,0,0,2916,494467,0,0,0,AUTO,27200,0,1360
5001756,2,0.32,5,0.91,27,54000,32000,P,P,26216,0,0,0,2,2,0,0,0,0,0,0,1772,93858,63000,18954,2,AUTO,14700,0,735
5001757,1,0.17,4,0.99,24,64000,52000,L,R,80144,0,0,0,13,8,0,0,0,0,0,0,237024,238865,4000,0,10,AUTO,34800,0,1740
5001758,1,0.17,4,1,34,156000,109000,P,R,180648,0,0,0,12,11,0,0,0,0,0,0,2508,180648,9000,624,10,AUTO,33700,0,1685
5001759,1,0.25,2,1,51,46000,37000,P,R,4015,0,0,3,1,1,0,0,0,0,2,0,6942,4015,1500,1057,1,AUTO,37900,0,1895
5001760,1,0.7,5,1,23,16000,9000,A,R,1985,0,0,0,8,6,1,1,0,5,4,0,801,1985,55000,189,7,AUTO,18900,0,945
5001761,1,0.32,5,1,34,135000,116000,L,T,46009,2,2,0,13,8,0,0,0,5,5,0,12103,431168,2000,230,1,AUTO,36600,0,1830
5001762,1,0.37,6,1,21,88000,62000,L,P,1524,0,0,0,9,7,0,0,0,0,0,0,249169,252376,70000,42403,8,AUTO,14600,0,730
5001763,2,0.32,4,1,44,29000,23000,L,R,10572,0,0,0,10,4,0,0,0,0,0,0,2783,10572,27500,0,8,AUTO,24900,0,1245
5001764,1,0.19,3,1,21,61000,40000,L,P,4294,0,0,0,7,6,0,0,0,0,0,0,86891,426659,1500,438,6,AUTO,36100,0,1805
5001765,1,0.53,5,0.66,45,114000,77000,L,R,107335,0,0,0,5,4,1,1,0,0,0,0,105210,115574,1000,268,4,AUTO,14100,0,705
5001766,1,0.47,2,1,20,56000,41000,L,R,11494,0,0,0,12,9,0,0,0,0,1,0,1344,11494,1000,771,8,AUTO,15300,0,765
5001767,1,0.5,4,1,21,5000,4000,A,,21263,0,0,0,13,1,0,0,0,0,6,1,144459,144476,48500,48500,13,AUTO,38500,0,1925
5001768,1,0.09,4,1,24,129000,84000,P,R,3089,0,0,0,11,10,0,0,0,0,0,0,2564,86459,11500,5484,10,AUTO,24300,0,1215
5001769,1,0.04,6,1,25,39000,26000,L,P,25383,0,0,0,13,6,0,0,0,0,0,0,12597,324990,4000,3682,12,AUTO,33200,0,1660
5001770,1,0.1,6,0.44,60,71000,60000,L,P,24395,0,4,0,11,9,1,1,0,5,0,0,355485,470204,4000,3999,1,AUTO,9400,0,470
5001771,1,0.02,1,0.95,30,133000,78000,P,R,185888,0,0,0,8,7,6,6,0,0,0,0,12671,185888,4000,303,6,AUTO,19600,0,980
5001772,1,0.14,4,1,26,52000,43000,L,R,14768,0,0,3,10,8,0,0,0,0,0,0,897,14768,5000,2054,8,AUTO,17300,0,865
5001773,1,0.23,6,1,37,35000,23000,L,R,154033,0,0,0,7,5,0,0,0,0,0,0,0,154033,11500,148,6,AUTO,24500,0,1225
5001774,1,0.45,2,1,73,67000,57000,A,R,234991,0,0,1,8,4,0,0,0,0,0,0,5854,234991,1000,223,7,AUTO,22800,0,1140
5001775,1,0.18,4,1,75,51000,46000,P,R,34756,0,0,0,9,7,0,0,0,0,0,0,121001,204039,4000,4000,9,AUTO,22400,0,1120
5001776,1,0.26,4,1,55,32000,22000,P,T,47067,0,0,0,6,3,0,0,0,0,0,0,49175,52983,4500,3328,5,AUTO,29600,0,1480
5001777,1,0.5,4,0.97,27,79000,45000,L,R,103047,0,0,0,5,3,0,0,0,0,0,0,341315,373751,1000,691,4,AUTO,25200,0,1260
5001778,1,0.3,1,0.74,42,23000,15000,L,R,142211,0,0,0,2,0,0,0,0,0,0,0,198674,198891,0,0,2,AUTO,16000,0,800
